book,문단식별자,문장식별자,원문,번역문,marker,llm_judgment,marker_type,analysis_level
주역전의(하),522,1588,損益盈虛를 與時偕行이니라,567883c68e9809dd,니라,True,니라,Level2
당송팔대가문초소철3,273,1484,及宣后臨朝에 擢爲右司諫하니 凡有所言이면 多聽納者하고 不五年而與聞國政하니라,5073022bc0d6d0a5,니라,True,니라,Level2
당송팔대가문초소철2,319,1747,如其禮樂엔 以俟君子하리이다하니 是亦自以爲能爲其地나 而未有以施之云爾니라,f8b384c465b37fa1,니라,True,니라,Level2
당송팔대가문초소철2,310,1691,地不能使之長短薄厚나 然이나 長不得地면 則無所效其長이요 厚不得地면 則無所致其厚니라,59f4470d4d6e1b17,니라,True,니라,Level2
예기집설대전2,1639,2340,弗果殺하니라,83b65d837f666d91,니라,True,니라,Level2
주역전의(하),1112,3376,苟未至於極이면 尙有可改之道하니 震終當變이요 柔不固守라 故有畏隣戒而能變之義하니라,998df85d36c6e24a,니라,True,니라,Level2
당송팔대가문초구양수5,255,1711,三司置使가 自此始하니라,f6a5c5a1b8154e58,니라,True,니라,Level2
당송팔대가문초소철3,286,1549,其山川風氣는 淸明盛麗하니 居之可樂이니라,4a5f14d572cb687b,니라,True,니라,Level2
자치통감강목14,930,2806,儁이 數其殘暴之罪而鞭之하여 投於漳水하니라,02d4e6b7738fde32,니라,True,니라,Level2
맹자집주,2106,6512,人能充無欲害人之心이면 而仁을 不可勝用也며 人能充無穿踰之心이면 而義를 不可勝用也니라,d5a7714e2ae538fc,니라,True,니라,Level2
당송팔대가문초소철2,164,931,赤眉新拔長安하니 財富兵銳를 未易當也니라,9a3f547e371a710d,니라,True,니라,Level2
당송팔대가문초한유2,139,546,"至若王公, 貴人은 氣滿志得하니 非性能而好之면 則不暇以爲니라",4f0ac2457c8fce3d,니라,True,니라,Level2
당송팔대가문초소철2,95,524,當是時에 昭帝之賢否를 未可知나 而四人枉直相半也니라,537fd4de88746e32,니라,False,니라,Level2
시경집전(상),337,828,而舊說에 以此下十三國을 皆爲變風焉하니라,ef85aaad8893979b,니라,True,니라,Level2
당송팔대가문초소철3,287,1561,故로 自朝之公卿이 皆因其園而贈之以詩하니 凡若干篇이니라,0178fcbcc2654c46,니라,True,니라,Level2
당송팔대가문초소순1,409,2610,旣而요 告之曰 凡在此者는 死必訃하고 冠娶妻必告하며 少而孤則老者字之하고 貧而無歸則富者收之요 而不然者는 族人之所共誚讓也라하니라,8b3494efcf6f4d05,니라,True,니라,Level2
당송팔대가문초유종원2,108,519,然則失其道而居其官者는 古之人不與也니라,7c9eaa79f61115bb,니라,True,니라,Level2
중용장구,111,311,"子思引詩及此語하사 以明行遠自邇, 登高自卑之意하시니라",d03e4579c46d93ca,니라,True,니라,Level2
당송팔대가문초한유1,241,1194,其所不忘於仕進者는 亦將小行乎其志耳니라,54daa1cc97d04790,니라,True,니라,Level2
당송팔대가문초유종원1,202,1341,故曰 其受德者는 不待成身而後拜賜라하니라,05c6c950358152ae,니라,True,니라,Level2
당송팔대가문초왕안석2,137,599,予自爲兒童時로 已聞金陵臣潘佑 以直言見殺하니라,ca0a1f5fc7b24aff,니라,True,니라,Level2
당송팔대가문초소철3,217,1180,始伏羲神農하고 訖秦始皇帝하여 爲七本紀 十六世家 三十七列傳하고 謂之古史라하니라,7da91f51c4642e12,니라,True,니라,Level2
중용장구,190,536,博學之하며 審問之하며 愼思之하며 明辨之하며 篤行之니라,e330b2ecf699689f,니라,True,니라,Level2
맹자집주,39,166,然이나 不能行先王之道하고 而徒以是爲盡心焉이면 則末矣니라,f436ef86e8876ea2,니라,True,니라,Level2
예기집설대전2,206,289,士之有誄自此始也니라,aeabe20c3196a7e9,니라,True,니라,Level2
당송팔대가문초소철2,12,67,由此觀之면 則夫隋之所以亡者는 無以異於秦也니라,cc851fcb6d474b2e,니라,True,니라,Level2
맹자집주,956,3321,守身이 爲大하니라,bcf5f91ab10c0757,니라,True,니라,Level2
당송팔대가문초소철1,285,1900,蓋未嘗不咎其當時之士 慮患之疏而見利之淺하고 且不知天下之勢也니라,5ba6f33c1eb73d27,니라,True,니라,Level2
춘추좌씨전5,312,1615,不十年侈면 其惡不遠이니 遠惡而後棄니라,81ad0e421e762f38,니라,True,니라,Level2
당송팔대가문초소순1,401,2558,公은 南京人이니 爲人이 慷慨有大節하고 以度量이 雄天下하니 天下有大事에 公可屬이니라,6a05005e46e8ac07,니라,True,니라,Level2
당송팔대가문초소철3,279,1515,余旣以譴來此니 雖知桎梏之害나 而勢不得去니라,8718b3c648e6a1c9,니라,True,니라,Level2
서경집전(상),132,918,益이 又推極至誠之道하여 以爲神明도 亦且感格이온 而況於苗民乎아하니라,0935335afbe93461,니라,True,니라,Level2
자치통감강목10,1388,2196,若能應之於後者면 則此未足爲恨也니라,2c6a888612a19f5d,니라,False,니라,Level2
당송팔대가문초증공1,191,1107,有訟進者면 謂曰 進軍政嚴하니 此必犯進法이라하고 送進使殺之하니라,25d42808ed93a8ee,니라,True,니라,Level2
당송팔대가문초한유2,109,431,友人李愿居之니라,6602e042bea72b84,니라,False,니라,Level2
당송팔대가문초소순1,83,524,使今儉葬而用墨子之說이면 則是過也나 不廢先王之禮하여 而去近世無益之費는 是不過矣니라,be9ccc9234bf3839,니라,True,니라,Level2
주역전의(상),131,651,讀易之法은 先讀正經하여 不曉면 則將彖象繫辭來解니라,4bd6af8ad8d670cd,니라,True,니라,Level2
당송팔대가문초한유1,332,1592,雖今之仕進者 不要此道나 然古之人未有不通此 而能爲大賢君子者니라,ea81dded53e5038a,니라,True,니라,Level2
당송팔대가문초증공1,100,625,對周勃에 曰 且陛下問長安盜賊數면 又可强對耶아하고 問平之所以爲宰相者엔 則曰 使卿大夫로 各得任其職也로이다하니라,de5058ef2d935975,니라,True,니라,Level2
당송팔대가문초소철2,64,354,秦雖無道나 而其兵方彊하고 諸侯雖銳나 而皆烏合之衆이니 其不敵秦明矣니라,b66aad26cb6215aa,니라,True,니라,Level2
당송팔대가문초소철2,184,1047,東晉以來로 天下學者 分而爲南北이니 南方簡約하여 得其精華하고 北方深蕪하여 窮其枝葉이니라,225318296fd56850,니라,True,니라,Level2
당송팔대가문초한유1,157,760,愚不惟道之險夷하고 行且不息이라가 以蹈於窮餓之水火하야 其旣危且亟矣ᄅ새 大其聲而疾呼矣니라,86152f8bbf998e53,니라,True,니라,Level2
당송팔대가문초소순1,256,1675,背城而戰엔 陣은 欲方하여 欲踞하고 欲密하여 欲緩하니라,906483574b9042b9,니라,True,니라,Level2
당송팔대가문초소철2,102,561,明帝之末에 曹氏之業固矣니라,e5654a18af5c98ac,니라,True,니라,Level2
당송팔대가문초소철2,47,260,天下之人은 信規矩之于方圓이니 而以規矩辨天下之不方不圓인댄 則不若求其至方極圓하여 以陰合于規矩니라,e8a486d8e546f535,니라,True,니라,Level2
시경집전(하),1196,2594,我行旣集하니 蓋云歸處니라,47b90aaaaf50c0ae,니라,True,니라,Level2
논어집주,512,1877,務民之義요 敬鬼神而遠之면 可謂知矣니라,82051611263b3a0f,니라,False,니라,Level2
서경집전(하),928,3465,今文古文皆有로되 但今文은 合于顧命하니라,cb8c7e60fe77aac4,니라,True,니라,Level2
논어집주,392,1386,恕則子貢或能勉之어니와 仁則非所及矣니라,cb97269373d9dacf,니라,True,니라,Level2
주역전의(상),1318,3982,先甲三日하며 後甲三日이니라,8e355f3bbb56fd4e,니라,True,니라,Level2
당송팔대가문초한유2,245,1166,吾聞君子는 不欲加諸人하고 而惡訐以爲直者라하니라,584c628e8b326b03,니라,False,니라,Level2
당송팔대가문초증공1,161,942,此序는 與新序序相類나 而此篇은 爲英爽軼宕이라하니라,c28095ca853ca7c6,니라,True,니라,Level2
맹자집주,927,3243,七年은 以小國而言也니 大國五年은 在其中矣니라,d7f88f8e69e957b3,니라,True,니라,Level2
당송팔대가문초소철3,296,1603,且以夫子之賢으로도 猶不以仕爲汚也어늘 而三子之不仕 獨何歟아하니라,aa622a85f20adae9,니라,False,니라,Level2
당송팔대가문초한유2,152,644,令修於庭戶數日之間하야 而人自得於湖山千里之外하니라,7b41aa8eaccf567f,니라,True,니라,Level2
당송팔대가문초유종원2,64,265,其始龕之外棄地를 余得而合焉하여 以屬於堂之北垂하니 凡坳窪坻岸之狀을 無廢其故하니라,babae2eb626951d3,니라,False,니라,Level2
당송팔대가문초증공1,203,1195,南豐文字는 於原本經訓處에 多用董仲舒劉向也니라하니라,77cc1fa47fd10084,니라,True,니라,Level2
당송팔대가문초유종원1,160,1094,子厚困阨之久라 故其書呼號哀籲若此니라,7fc4b0ae9fb1c60d,니라,True,니라,Level2
논어집주,1688,5356,辭는 達而已矣니라,3afe7724529547ff,니라,True,니라,Level2
춘추좌씨전2,37,92,君子以齊人之殺哀姜也爲已甚矣라하니 女子는 從人者也ㄹ새니라,f5f2a5d11cb2e325,니라,True,니라,Level2
주역전의(하),1867,5451,知는 崇하고 禮는 卑하니 崇은 效天하고 卑는 法地하니라,73bd7e9e4a5ee2a4,니라,True,니라,Level2
예기집설대전2,970,1399,未葬之時에 大夫以上은 朔望皆有奠하고 士則朔而已니 如得時新之味와 或五穀新熟而薦之에는 則其禮亦如朔奠之儀也니라,d0cb0351901a1a64,니라,False,니라,Level2
당송팔대가문초소철2,19,104,此二者는 其勢相持而後成이니 而不可一輕者也니라,9720a48c7e6908bb,니라,True,니라,Level2
당송팔대가문초왕안석2,214,1068,眞宗後愈聽信하야 有論邊事者면 往往密以付公可否하니라,0a4dcbf387086719,니라,False,니라,Level2
중용장구,37,124,論語엔 無能字하니라,73e25400da14bd1a,니라,True,니라,Level2
당송팔대가문초한유2,388,1989,明年에 李希烈反하니 遷御史大夫하야 授節帥江西以討希烈하니라,d9cd0649fc1bff78,니라,True,니라,Level2
당송팔대가문초한유2,110,436,喜有賞하고 怒有刑하나니라,27003cf03b851fb0,니라,True,니라,Level2
당송팔대가문초소철2,229,1314,管仲爲齊大夫에 塞門反坫하고 身備三歸하며 而桓公內嬖 如夫人者六人이니 其行甚穢언만 管仲以爲不害霸하여 不禁也니라,36a51baecc72842c,니라,False,니라,Level2
당송팔대가문초증공1,120,737,凡與人相追接相恩愛之道는 一而已矣니라,07221256278c1cda,니라,False,니라,Level2
당송팔대가문초소식4,54,202,論亦正大하니라,d5e16410a5d1d9d3,니라,True,니라,Level2
당송팔대가문초구양수5,212,1423,乃械送二子于京師하니 行至陝州에 下獄하니라,0466fd39480b3c7c,니라,False,니라,Level2
당송팔대가문초유종원1,207,1371,故刪取其敍하여 繫于左하여 以爲西漢文類首紀하니라,e6bece87b7c679c5,니라,False,니라,Level2
춘추좌씨전2,612,1961,故班在四하니라,908035e6398e6126,니라,True,니라,Level2
당송팔대가문초한유3,208,1192,公視從史益驕不遜하고 僞疾經年이라가 轝歸東都하니라,52f62f24d393f709,니라,False,니라,Level2
당송팔대가문초소철2,237,1357,大國不予면 不折必仆요 民不予면 將以其力自斃니라,6d004923160361d1,니라,True,니라,Level2
당송팔대가문초한유3,29,173,自始學至疾未病엔 未嘗一日去書不觀하니라,8ba2e8073c386171,니라,True,니라,Level2
서경집전(상),128,873,禮曰 有虞氏禘黃帝而郊嚳하고 祖顓頊而宗堯라하니 則神宗爲堯 明矣니라,b93b91365a291a34,니라,True,니라,Level2
자치통감강목1,753,2274,救趙之務는 宜若奉漏甕沃焦釜然이니라,6c48c55fde70ed97,니라,True,니라,Level2
서경집전(상),108,759,堯命舜曰 陟帝位어시늘 舜命禹曰 總朕師者는 蓋堯欲使舜眞宅帝位러시니 舜讓弗嗣하고 後惟居攝하시니 亦若是而已니라,ce8d9e9fab4115c0,니라,False,니라,Level2
서경집전(상),508,2786,伊尹이 乃明言烈祖之成德하여 以訓于王하니라,7d345cd0fdee95fa,니라,True,니라,Level2
당송팔대가문초소철3,12,54,然이나 通篇論古處透하고 而影今處不切하니 此其所以不及歐陽子也니라,6cf687c2db66ffea,니라,True,니라,Level2
맹자집주,1968,6148,統而言之면 則皆仁이요 分而言之면 則有序니라,4950a040a0da2612,니라,True,니라,Level2
논어집주,151,553,孔子蓋曰 耕也에 餒在其中이라하시니 惟理可爲者를 爲之而已矣니라,874cc391b90a934d,니라,True,니라,Level2
당송팔대가문초소식3,294,1158,故로 孔子不從하시고 而孟子亦曰 枉尺直尋者는 以利言也니 如以利면 則枉尋直尺而利라도 亦可爲歟아하시니라,b7ed7e5a48e696e3,니라,True,니라,Level2
자치통감강목18,908,3025,廣川王於朕에 大功也니라,febdf7c64fdefbc1,니라,True,니라,Level2
맹자집주,2104,6508,人皆有所不忍하니 達之於其所忍이면 仁也요 人皆有所不爲하니 達之於其所爲면 義也니라,fc5aa2d39ac57ef0,니라,True,니라,Level2
춘추좌씨전5,30,156,子反與子靈爭夏姬하야 而雍害其事하니 子靈奔晉이어늘 晉人與之邢하야 以爲謀主하니라,6b57ff60779581e2,니라,False,니라,Level2
당송팔대가문초소철2,108,589,旣滅二袁呂布劉表하고 欲遂取江東이나 而不克이요 旣破馬超韓遂하고 欲幷擧巴蜀이나 而不果며 再屈於吳蜀而公亦老矣니라,0ea4a1b1b6ef9814,니라,False,니라,Level2
시경집전(상),220,565,召伯所說니라,3b1ff2b1af4997f5,니라,False,니라,Level2
논어집주,1825,5713,曰勇曰剛曰信曰直은 又皆所以救其偏也시니라,4cb052fcff466c69,니라,True,니라,Level2
논어집주,33,167,弟子入則孝하고 出則弟하며 謹而信하며 汎愛衆하되 而親仁이니 行有餘力이어든 則以學文이니라,f0fc775205391ea8,니라,False,니라,Level2
당송팔대가문초소철1,292,1932,是以로 冒萬死求一生而不顧니라,5778283df93c27b0,니라,False,니라,Level2
당송팔대가문초증공1,359,1992,其素所學問然也일새니라,e40fca4a18f4d33e,니라,True,니라,Level2
논어집주,48,219,君子自修之道 當如是也니라,4307906806a2f254,니라,True,니라,Level2
서경집전(상),205,1434,其從水從齊者는 說文註云 出常山房子縣贊皇山이라하니 則此二字音同義異하니 當以古文爲正이니라,ddc5c765645e4f47,니라,True,니라,Level2
논어집주,1553,4975,子路問君子한대 子曰 修己以敬이니라,c8e48c01f2858f33,니라,True,니라,Level2
당송팔대가문초왕안석2,70,294,非禮勿言은 非謂止口而無言也라 天下之物이 不足以易吾之辭也요 非禮勿動은 非謂止其躬而不動이라 天下之物이 不足以干吾之氣也니라,e57b97c3e87a2370,니라,True,니라,Level2
당송팔대가문초한유1,370,1725,今雖蒙沙汰爲縣이나 固猶在相公治下하니 未同去離門牆爲故吏가 爲形跡嫌疑하야 改前所爲하야 以自疎外於大君子는 固當不待煩說於左右而後察也니라,1e0a5c72be34fece,니라,True,니라,Level2
중용장구,139,380,期之喪은 達乎大夫하고 三年之喪은 達乎天子하니 父母之喪은 無貴賤一也니라,479ee61595dec01b,니라,True,니라,Level2
